ticker,date,temperature_2m_max,temperature_2m_min,dewpoint_2m_mean,surface_pressure_mean,cloud_cover_mean,wind_speed_10m_max,wind_direction_10m_dominant,precipitation_sum,snowfall_sum
KXHIGHTPHX,2023-07-21,114.6,89.2,49.6,970.5,41,12.3,276,0.0,0.0
KXHIGHTPHX,2023-07-22,112.8,92.4,52.4,970.8,70,9.5,258,0.0,0.0
KXHIGHTPHX,2023-07-23,111.0,89.4,54.6,973.3,46,13.0,246,0.0,0.0
KXHIGHTPHX,2023-07-24,110.5,90.1,57.2,974.9,51,16.2,259,0.0,0.0
KXHIGHTPHX,2023-07-25,115.1,88.9,52.4,973.7,14,12.3,273,0.0,0.0
KXHIGHTPHX,2023-07-26,113.7,91.9,48.8,972.0,43,20.2,281,0.0,0.0
KXHIGHTPHX,2023-07-27,111.8,86.5,55.7,972.1,7,14.8,256,0.0,0.0
KXHIGHTPHX,2023-07-28,110.3,91.8,55.9,972.5,57,12.7,280,0.0,0.0
KXHIGHTPHX,2023-07-29,109.2,90.4,53.3,973.1,63,9.3,277,0.0,0.0
KXHIGHTPHX,2023-07-30,107.3,91.4,54.6,973.0,56,12.7,282,0.008,0.0
KXHIGHTPHX,2023-07-31,103.5,80.3,58.6,974.7,34,14.2,233,0.016,0.0
KXHIGHTPHX,2023-08-01,104.6,81.9,55.0,975.2,17,11.8,225,0.0,0.0
KXHIGHTPHX,2023-08-02,106.1,87.2,53.7,974.0,32,11.4,255,0.0,0.0
KXHIGHTPHX,2023-08-03,109.8,87.5,47.4,972.7,5,11.6,264,0.0,0.0
KXHIGHTPHX,2023-08-04,111.0,82.1,40.0,971.2,0,12.6,236,0.0,0.0
KXHIGHTPHX,2023-08-05,112.8,87.5,32.2,971.7,0,12.6,252,0.0,0.0
KXHIGHTPHX,2023-08-06,109.8,86.0,47.6,974.1,13,13.8,258,0.0,0.0
KXHIGHTPHX,2023-08-07,108.9,88.3,62.4,975.2,9,13.2,265,0.0,0.0
KXHIGHTPHX,2023-08-08,104.8,86.9,60.4,974.5,42,19.7,212,0.012,0.0
KXHIGHTPHX,2023-08-09,103.7,79.6,64.6,972.4,31,11.4,142,0.008,0.0
KXHIGHTPHX,2023-08-10,107.2,83.9,57.9,972.1,36,13.4,212,0.0,0.0
KXHIGHTPHX,2023-08-11,103.9,85.4,56.7,973.2,33,13.8,183,0.0,0.0
KXHIGHTPHX,2023-08-12,104.4,82.7,52.4,974.4,14,10.2,264,0.0,0.0
KXHIGHTPHX,2023-08-13,105.0,83.3,50.0,973.6,12,16.1,345,0.0,0.0
KXHIGHTPHX,2023-08-14,106.5,82.8,50.7,973.1,28,6.5,317,0.0,0.0
KXHIGHTPHX,2023-08-15,107.2,88.1,57.2,974.4,60,14.1,107,0.0,0.0
KXHIGHTPHX,2023-08-16,111.3,88.4,55.6,972.8,45,15.8,70,0.0,0.0
KXHIGHTPHX,2023-08-17,108.1,86.4,55.5,970.9,39,13.9,168,0.0,0.0
KXHIGHTPHX,2023-08-18,103.9,84.6,59.8,971.9,80,15.1,163,0.0,0.0
KXHIGHTPHX,2023-08-19,94.7,81.1,63.9,972.2,95,15.2,247,0.016,0.0
KXHIGHTPHX,2023-08-20,100.2,79.1,65.7,971.0,99,24.5,163,0.079,0.0
KXHIGHTPHX,2023-08-21,88.8,73.3,68.1,976.4,91,11.0,308,0.772,0.0
KXHIGHTPHX,2023-08-22,99.3,73.6,65.1,973.4,44,10.0,272,0.0,0.0
KXHIGHTPHX,2023-08-23,104.6,80.4,62.1,971.7,47,16.6,104,0.0,0.0
KXHIGHTPHX,2023-08-24,102.1,80.3,59.8,973.0,36,9.6,78,0.0,0.0
KXHIGHTPHX,2023-08-25,108.2,82.8,54.1,971.8,3,10.1,206,0.0,0.0
KXHIGHTPHX,2023-08-26,109.6,85.6,55.2,972.1,27,18.4,102,0.0,0.0
KXHIGHTPHX,2023-08-27,110.1,87.1,59.7,971.7,15,14.6,66,0.0,0.0
KXHIGHTPHX,2023-08-28,113.2,88.9,54.6,969.9,12,9.7,88,0.0,0.0
KXHIGHTPHX,2023-08-29,113.0,89.4,52.8,970.4,6,11.5,131,0.0,0.0
KXHIGHTPHX,2023-08-30,110.2,88.6,51.8,970.9,10,9.1,271,0.0,0.0
KXHIGHTPHX,2023-08-31,105.4,83.4,57.9,970.1,55,15.5,254,0.024,0.0
KXHIGHTPHX,2023-09-01,92.8,75.7,65.6,974.1,94,12.3,144,0.079,0.0
KXHIGHTPHX,2023-09-02,91.4,75.7,71.8,977.0,38,10.6,209,0.031,0.0
KXHIGHTPHX,2023-09-03,95.2,74.3,69.6,973.9,1,8.5,262,0.0,0.0
KXHIGHTPHX,2023-09-04,96.2,78.4,65.0,969.7,1,9.8,242,0.0,0.0
KXHIGHTPHX,2023-09-05,99.9,69.9,51.6,971.6,0,9.7,217,0.0,0.0
KXHIGHTPHX,2023-09-06,103.4,72.7,42.2,973.2,0,8.3,237,0.0,0.0
KXHIGHTPHX,2023-09-07,106.7,76.1,36.4,973.8,5,9.0,266,0.0,0.0
KXHIGHTPHX,2023-09-08,108.5,83.3,44.5,975.0,35,9.9,275,0.0,0.0
KXHIGHTPHX,2023-09-09,110.8,84.7,44.0,973.2,20,8.3,291,0.0,0.0
KXHIGHTPHX,2023-09-10,111.8,84.5,45.4,971.6,76,23.6,350,0.0,0.0
KXHIGHTPHX,2023-09-11,104.9,84.0,51.0,972.3,64,17.3,276,0.0,0.0
KXHIGHTPHX,2023-09-12,98.4,75.5,59.5,973.4,49,11.3,137,0.272,0.0
KXHIGHTPHX,2023-09-13,91.1,72.9,65.7,972.4,17,17.1,109,0.134,0.0
KXHIGHTPHX,2023-09-14,97.2,72.0,58.6,971.8,2,7.8,96,0.0,0.0
KXHIGHTPHX,2023-09-15,99.3,70.8,49.3,972.3,0,9.6,98,0.0,0.0
KXHIGHTPHX,2023-09-16,102.3,72.5,43.5,972.9,38,12.8,106,0.0,0.0
KXHIGHTPHX,2023-09-17,102.4,75.2,39.6,972.9,8,11.7,237,0.0,0.0
KXHIGHTPHX,2023-09-18,100.8,72.9,42.3,972.4,0,11.2,249,0.0,0.0
KXHIGHTPHX,2023-09-19,97.8,70.8,33.9,972.0,0,7.8,224,0.0,0.0
KXHIGHTPHX,2023-09-20,99.9,69.3,32.9,969.5,46,17.4,177,0.0,0.0
KXHIGHTPHX,2023-09-21,97.6,67.8,35.6,971.1,31,13.3,195,0.0,0.0
KXHIGHTPHX,2023-09-22,95.9,68.7,37.2,973.6,79,9.3,293,0.0,0.0
KXHIGHTPHX,2023-09-23,93.2,72.7,39.7,973.9,59,7.4,10,0.0,0.0
KXHIGHTPHX,2023-09-24,96.9,67.9,42.9,974.1,0,6.0,141,0.0,0.0
KXHIGHTPHX,2023-09-25,99.9,68.1,41.0,974.7,0,7.6,83,0.0,0.0
KXHIGHTPHX,2023-09-26,102.6,69.7,35.2,973.3,0,9.3,266,0.0,0.0
KXHIGHTPHX,2023-09-27,102.6,67.6,34.4,971.7,16,7.4,188,0.0,0.0
KXHIGHTPHX,2023-09-28,101.8,71.2,39.3,970.2,13,8.2,224,0.0,0.0
KXHIGHTPHX,2023-09-29,100.9,68.4,31.5,969.3,0,9.6,229,0.0,0.0
KXHIGHTPHX,2023-09-30,97.9,70.1,37.5,967.8,1,21.3,192,0.0,0.0
KXHIGHTPHX,2023-10-01,87.1,68.9,46.1,970.6,11,12.1,247,0.004,0.0
KXHIGHTPHX,2023-10-02,84.4,64.8,44.3,972.4,9,8.9,230,0.0,0.0
KXHIGHTPHX,2023-10-03,86.4,61.2,40.3,973.0,0,7.3,270,0.0,0.0
KXHIGHTPHX,2023-10-04,91.8,60.6,36.0,973.0,0,6.1,31,0.0,0.0
KXHIGHTPHX,2023-10-05,97.2,65.0,30.8,974.8,0,6.2,39,0.0,0.0
KXHIGHTPHX,2023-10-06,102.7,70.0,33.1,972.9,3,12.2,65,0.0,0.0
KXHIGHTPHX,2023-10-07,102.0,78.4,40.0,973.3,10,16.9,98,0.0,0.0
KXHIGHTPHX,2023-10-08,98.0,74.8,42.3,973.0,13,10.4,74,0.0,0.0
KXHIGHTPHX,2023-10-09,98.2,71.6,41.6,969.4,29,12.0,75,0.0,0.0
KXHIGHTPHX,2023-10-10,96.3,69.2,42.1,966.1,5,12.8,215,0.0,0.0
KXHIGHTPHX,2023-10-11,90.9,68.8,45.8,962.1,0,16.0,240,0.0,0.0
KXHIGHTPHX,2023-10-12,87.9,62.9,30.2,966.3,0,11.6,260,0.0,0.0
KXHIGHTPHX,2023-10-13,87.8,59.7,27.5,972.1,31,6.9,34,0.0,0.0
KXHIGHTPHX,2023-10-14,91.6,63.0,37.0,976.2,15,5.9,276,0.0,0.0
KXHIGHTPHX,2023-10-15,98.6,63.1,35.3,976.8,0,6.8,15,0.0,0.0
KXHIGHTPHX,2023-10-16,101.7,67.6,36.3,974.8,1,9.9,59,0.0,0.0
KXHIGHTPHX,2023-10-17,98.5,70.4,37.3,972.7,6,7.1,68,0.0,0.0
KXHIGHTPHX,2023-10-18,98.5,65.0,34.2,973.4,12,8.4,216,0.0,0.0
KXHIGHTPHX,2023-10-19,102.2,64.8,31.1,973.9,0,7.1,68,0.0,0.0
KXHIGHTPHX,2023-10-20,101.5,66.7,30.0,971.8,0,9.2,207,0.0,0.0
KXHIGHTPHX,2023-10-21,98.7,65.3,30.9,968.7,0,9.8,189,0.0,0.0
KXHIGHTPHX,2023-10-22,94.2,64.5,36.0,967.2,0,6.5,153,0.0,0.0
KXHIGHTPHX,2023-10-23,86.0,67.4,46.1,964.8,1,8.8,259,0.0,0.0
KXHIGHTPHX,2023-10-24,82.1,64.0,46.3,969.6,22,10.2,134,0.0,0.0
KXHIGHTPHX,2023-10-25,82.6,62.2,48.2,974.4,22,9.9,151,0.0,0.0
